"","0","1","2","3","4","5","6"
"13934",0.01,0,0.02,0.01,0.88,0.03,0.05
"13935",0.01,0.04,0.01,0.03,0.18,0.37,0.36
"13936",0.02,0.01,0.06,0.8,0.03,0.08,0
"13937",0.03,0,0.09,0.01,0.08,0.04,0.75
"13938",0,0,0.01,0.02,0.03,0.94,0
"13939",0.68,0,0.12,0.04,0.08,0.03,0.05
"13940",0.83,0,0.07,0.03,0.03,0.01,0.03
"13941",0.01,0.08,0.03,0.11,0.69,0.05,0.03
"13942",0,0,0.01,0.08,0.88,0.03,0
"13943",0,1,0,0,0,0,0
"13944",0.01,0.01,0.88,0.07,0.02,0.01,0
"13945",0,0.01,0.8,0.08,0.04,0.03,0.04
"13946",0.03,0,0.04,0.38,0.22,0.31,0.02
"13947",0,0.01,0.01,0,0.01,0.01,0.96
"13948",0.02,0,0.05,0.91,0,0,0.02
"13949",0.01,0,0.9,0.02,0.01,0,0.06
"13950",0,0.64,0.05,0.14,0.07,0.07,0.03
"13951",0.09,0.02,0.19,0.53,0.05,0.05,0.07
"13952",0,0.99,0,0.01,0,0,0
"13953",0.99,0,0,0.01,0,0,0
"13954",0.02,0.06,0.09,0.01,0.65,0.09,0.08
"13955",0.37,0,0.01,0.36,0.03,0.19,0.04
"13956",0,0.02,0,0.01,0,0.97,0
"13957",0,0.01,0.02,0.01,0,0.02,0.94
"13958",0.01,0.01,0.1,0.78,0.01,0.09,0
"13959",0,0.99,0,0,0,0,0.01
"13960",0,0,0.97,0.01,0.01,0.01,0
"13961",0.08,0.03,0.42,0.36,0.03,0.07,0.01
"13962",0.87,0,0.04,0.02,0.01,0.04,0.02
"13963",0.21,0.02,0.09,0.04,0.27,0.23,0.14
"13964",0.06,0.01,0.18,0.12,0.15,0.08,0.4
"13965",0.24,0.01,0.02,0.03,0.04,0.51,0.15
"13966",0,0.01,0.01,0.88,0.01,0.09,0
"13967",0,0.16,0.65,0.1,0.03,0.03,0.03
"13968",0,0,0.04,0.92,0.04,0,0
"13969",0.86,0,0.02,0.02,0.02,0.03,0.05
"13970",0.02,0.07,0.08,0.42,0.14,0.18,0.09
"13971",0.77,0,0.11,0.02,0.01,0.05,0.04
"13972",0.02,0.04,0.36,0.19,0.24,0.08,0.07
"13973",0.03,0.02,0.03,0.08,0.01,0.78,0.05
"13974",0,0.03,0.94,0,0.02,0,0.01
"13975",0.01,0,0.02,0,0.05,0.03,0.89
"13976",0.02,0,0.06,0.04,0.86,0.02,0
"13977",0.01,0,0.03,0.01,0.84,0.05,0.06
"13978",0,0.85,0.01,0.09,0.03,0.01,0.01
"13979",0.06,0,0.7,0.04,0.05,0.03,0.12
"13980",0.73,0,0.05,0.04,0.07,0.07,0.04
"13981",0,0,0.02,0,0.03,0,0.95
"13982",0.98,0,0,0,0,0.02,0
"13983",0.06,0.01,0.76,0.06,0.03,0.03,0.05
"13984",0,0.01,0.02,0.02,0.03,0.03,0.89
"13985",0.02,0.04,0.03,0.08,0.69,0.09,0.05
"13986",0.06,0,0.03,0.01,0.02,0.59,0.29
"13987",0.04,0.09,0.15,0.27,0.22,0.21,0.02
"13988",0.05,0,0.05,0.26,0.01,0.53,0.1
"13989",0,0.01,0.04,0.83,0.04,0.08,0
"13990",0,1,0,0,0,0,0
"13991",0.16,0,0.01,0.14,0.05,0.63,0.01
"13992",0,1,0,0,0,0,0
"13993",0.02,0,0.02,0.09,0.01,0.86,0
"13994",0.94,0,0,0,0,0.06,0
"13995",0.12,0.01,0.18,0.05,0.1,0.06,0.48
"13996",0.01,0,0,0.01,0,0.98,0
"13997",0,0,0.05,0.02,0.03,0.01,0.89
"13998",0,0.99,0,0,0,0.01,0
"13999",0.01,0.05,0.82,0.07,0.02,0,0.03
"14000",0,0.92,0,0.05,0.01,0.01,0.01
"14001",0.04,0.6,0.11,0.06,0.05,0.05,0.09
"14002",0,0,0,0.01,0.98,0,0.01
"14003",0.97,0,0.01,0,0,0.01,0.01
"14004",0.11,0.01,0.08,0.29,0.05,0.35,0.11
"14005",0.02,0,0.06,0.01,0.15,0,0.76
"14006",0.05,0,0.06,0.04,0,0.8,0.05
"14007",0.01,0,0.87,0.01,0.07,0.02,0.02
"14008",0.04,0,0.05,0.02,0.77,0.04,0.08
"14009",0,0.01,0.01,0.58,0.02,0.38,0
"14010",0.02,0.02,0.05,0.21,0.08,0.56,0.06
"14011",0,0,0.01,0,0.04,0,0.95
"14012",0.86,0,0.08,0.02,0.01,0.01,0.02
"14013",0.62,0.01,0.09,0.03,0.06,0.08,0.11
"14014",0.04,0,0.18,0.01,0.07,0.15,0.55
"14015",0.88,0,0,0.01,0.02,0.04,0.05
"14016",0.06,0.01,0.08,0.02,0.74,0.04,0.05
"14017",0,1,0,0,0,0,0
"14018",0.96,0,0.01,0.02,0,0.01,0
"14019",0.01,0.01,0.02,0,0.96,0,0
"14020",0,0.61,0.03,0.17,0.05,0.12,0.02
"14021",0,1,0,0,0,0,0
"14022",0.39,0.04,0.11,0.09,0.1,0.13,0.14
"14023",0,0.02,0.01,0.29,0.01,0.64,0.03
"14024",0,0.01,0,0.03,0.01,0.01,0.94
"14025",0.06,0,0.07,0.36,0.03,0.48,0
"14026",0.98,0,0,0,0,0.02,0
"14027",0.01,0,0.09,0.04,0.66,0.08,0.12
"14028",0,0.02,0.01,0.02,0.03,0.91,0.01
"14029",0.01,0.03,0.05,0.46,0.05,0.4,0
"14030",0,0.01,0,0.06,0.01,0.91,0.01
"14031",0,0.03,0.93,0.04,0,0,0
"14032",0.14,0.01,0.16,0.38,0.02,0.09,0.2
"14033",0,0.01,0.04,0.85,0,0.08,0.02
"14034",0.04,0.01,0.24,0.07,0.53,0.08,0.03
"14035",0,0,0.03,0,0.04,0.01,0.92
"14036",0,0.01,0.05,0.01,0.89,0.03,0.01
"14037",0.02,0.01,0.02,0.04,0.11,0.79,0.01
"14038",0.73,0,0.09,0.08,0.04,0.03,0.03
"14039",0.01,0,0.02,0,0.04,0.07,0.86
"14040",0.06,0.02,0.2,0.06,0.4,0.15,0.11
"14041",0,0.98,0,0,0,0.02,0
"14042",0.02,0.02,0.03,0.86,0.02,0.05,0
"14043",0.03,0.03,0.07,0.74,0.02,0.06,0.05
"14044",0,0,0,0.03,0.01,0.04,0.92
"14045",0.02,0,0.09,0.02,0.71,0.06,0.1
"14046",0.07,0.01,0.04,0.4,0.05,0.33,0.1
"14047",0.61,0,0.05,0.02,0.13,0.03,0.16
"14048",0.05,0.05,0.13,0.33,0.1,0.22,0.12
"14049",0.01,0.01,0.03,0.05,0.82,0.07,0.01
"14050",0.01,0.01,0.08,0.66,0.16,0.07,0.01
"14051",0,0.99,0.01,0,0,0,0
"14052",0,0.99,0,0,0,0,0.01
"14053",0.06,0.03,0.14,0.03,0.58,0.08,0.08
"14054",0,0,0.04,0,0.02,0,0.94
"14055",0.15,0,0.1,0.54,0.01,0.15,0.05
"14056",0.92,0.01,0,0.02,0.01,0.03,0.01
"14057",0.03,0.02,0.07,0.06,0.11,0.05,0.66
"14058",0.01,0.03,0.64,0.13,0.03,0.03,0.13
"14059",0,0.91,0,0.04,0.01,0,0.04
"14060",0,0.99,0,0.01,0,0,0
"14061",0,0,0.05,0.01,0.02,0,0.92
"14062",0,0,0.03,0.07,0.86,0.03,0.01
"14063",0.97,0,0,0.01,0,0.02,0
"14064",0.03,0.02,0,0.16,0.09,0.68,0.02
"14065",0.06,0.03,0.47,0.21,0.11,0.05,0.07
"14066",0.04,0,0.77,0.04,0.02,0.07,0.06
"14067",0.05,0.01,0.03,0.08,0.12,0.67,0.04
"14068",0,1,0,0,0,0,0
"14069",0.01,0,0.01,0.01,0,0,0.97
"14070",0.01,0.2,0,0.07,0.53,0.12,0.07
"14071",0.08,0,0.11,0,0.08,0.04,0.69
"14072",0.01,0.04,0.79,0.07,0.06,0,0.03
"14073",0.98,0,0.01,0,0.01,0,0
"14074",0.03,0.01,0.11,0.01,0.73,0.02,0.09
"14075",0,1,0,0,0,0,0
"14076",0.83,0,0.06,0.07,0,0.01,0.03
"14077",0.01,0,0.04,0.02,0,0.03,0.9
"14078",0.87,0.01,0.02,0.02,0,0.07,0.01
"14079",0,0.82,0.02,0.08,0.03,0.03,0.02
"14080",0.1,0,0.06,0.09,0.05,0.61,0.09
"14081",0.03,0.07,0.03,0.32,0.16,0.27,0.12
"14082",0.02,0.01,0.01,0.85,0.03,0.06,0.02
"14083",0.01,0.93,0,0,0.02,0.03,0.01
"14084",0.02,0.01,0.88,0.07,0,0.01,0.01
"14085",0,0.93,0,0.03,0,0.02,0.02
"14086",0.05,0,0.09,0.72,0.01,0.12,0.01
"14087",0,0.99,0,0.01,0,0,0
"14088",0.1,0,0.03,0.07,0,0.64,0.16
"14089",0,0,0.01,0.97,0.01,0.01,0
"14090",0.97,0,0.01,0.01,0.01,0,0
"14091",0.01,0.32,0.02,0.48,0.01,0.15,0.01
"14092",0,0.03,0.86,0.04,0.04,0.01,0.02
"14093",0,1,0,0,0,0,0
"14094",0.07,0.01,0.36,0.33,0.07,0.12,0.04
"14095",0.01,0.76,0.08,0.02,0.01,0.11,0.01
"14096",0,0.98,0,0,0,0.01,0.01
"14097",0.04,0.02,0.13,0.03,0.32,0.11,0.35
"14098",0.11,0,0.59,0.03,0.08,0.04,0.15
"14099",0.01,0.01,0.04,0,0.79,0.08,0.07
"14100",0,0.02,0.93,0.04,0,0.01,0
"14101",0,0.96,0.01,0.01,0.01,0.01,0
"14102",0,0,0.7,0.26,0.03,0,0.01
"14103",0,0,0.06,0.01,0.07,0.01,0.85
"14104",0.02,0,0.02,0.83,0,0.13,0
"14105",0.05,0.01,0.14,0.64,0.03,0.09,0.04
"14106",0,0.01,0.01,0.03,0.9,0.04,0.01
"14107",0.98,0,0,0.01,0.01,0,0
"14108",0.01,0.06,0.04,0.62,0.12,0.13,0.02
"14109",0.64,0,0.12,0,0.06,0.03,0.15
"14110",0.01,0.01,0.12,0.76,0.01,0.07,0.02
"14111",0,0.98,0.01,0.01,0,0,0
"14112",0.44,0.01,0.19,0.07,0.03,0.13,0.13
"14113",0.02,0,0.95,0.02,0,0.01,0
"14114",0.1,0,0.63,0.03,0.09,0.05,0.1
"14115",0.02,0,0.01,0.77,0.01,0.19,0
"14116",0,0.32,0.45,0.13,0.07,0.03,0
"14117",0,0.1,0.78,0.09,0,0.02,0.01
"14118",0.03,0.03,0.35,0.47,0.03,0.07,0.02
"14119",0.67,0,0.01,0.06,0.13,0.11,0.02
"14120",0.02,0.09,0.02,0.01,0.84,0.02,0
"14121",0.14,0.01,0.12,0.07,0.35,0.15,0.16
"14122",0.03,0.03,0.75,0.05,0.05,0.02,0.07
"14123",0.03,0,0,0.08,0.01,0.8,0.08
"14124",0.02,0.01,0.01,0.58,0,0.36,0.02
"14125",0.36,0.01,0.05,0.05,0.29,0.11,0.13
"14126",0,1,0,0,0,0,0
"14127",0,0,0,0.09,0.84,0.05,0.02
"14128",0.01,0.02,0.01,0.9,0,0.05,0.01
"14129",0,0.97,0.03,0,0,0,0
"14130",0.01,0.01,0.01,0.02,0.93,0.01,0.01
"14131",0.01,0.02,0.89,0.06,0.01,0.01,0
"14132",0,0,0.01,0,0.97,0,0.02
"14133",0,1,0,0,0,0,0
"14134",0,0.98,0.01,0,0,0.01,0
"14135",0.02,0,0.03,0,0.04,0.03,0.88
"14136",0.09,0.01,0.15,0.02,0.06,0.05,0.62
"14137",0.03,0,0.3,0.05,0.02,0.04,0.56
"14138",0.01,0.01,0.02,0.03,0.03,0.05,0.85
"14139",0.01,0.01,0.05,0,0.02,0.04,0.87
"14140",0.01,0.08,0.67,0.18,0.02,0.03,0.01
"14141",0,0.97,0,0.01,0,0.02,0
"14142",0,1,0,0,0,0,0
"14143",0.9,0,0.02,0.02,0.01,0.02,0.03
"14144",0,1,0,0,0,0,0
"14145",0.04,0,0.1,0.02,0.71,0.06,0.07
"14146",0.05,0.03,0.08,0.69,0.01,0.14,0
"14147",0,0.05,0.72,0.14,0,0.02,0.07
"14148",0.06,0,0.02,0.43,0.09,0.39,0.01
"14149",0.02,0,0.02,0.73,0.04,0.19,0
"14150",0.03,0,0.03,0,0.08,0.01,0.85
"14151",0.83,0,0.03,0.01,0.03,0.04,0.06
"14152",0.08,0,0.2,0.02,0.18,0.04,0.48
"14153",0.01,0.04,0.18,0.47,0.08,0.12,0.1
"14154",0.12,0,0.08,0.03,0.08,0.62,0.07
"14155",0.01,0,0.01,0,0.92,0.04,0.02
"14156",0.91,0,0.01,0,0.02,0.05,0.01
"14157",0,0.01,0,0,0.97,0.01,0.01
"14158",0.06,0.01,0.08,0.19,0.13,0.32,0.21
"14159",0,0.92,0.03,0.02,0,0.01,0.02
"14160",0.01,0.05,0.01,0.13,0.2,0.56,0.04
"14161",0,0.36,0.1,0.46,0.02,0.04,0.02
"14162",0.03,0,0.05,0.02,0.66,0.02,0.22
"14163",0,1,0,0,0,0,0
"14164",0.16,0,0.09,0.06,0.1,0.04,0.55
"14165",0,0,0.02,0,0.98,0,0
"14166",0,1,0,0,0,0,0
"14167",0,0.99,0,0,0,0.01,0
"14168",1,0,0,0,0,0,0
"14169",0.02,0.03,0.63,0.19,0.05,0.04,0.04
"14170",0,0.99,0,0,0,0,0.01
"14171",0.94,0,0.04,0,0.01,0.01,0
"14172",0.07,0,0.11,0.26,0.11,0.29,0.16
"14173",0.01,0,0.02,0.02,0.92,0.02,0.01
"14174",0.01,0.23,0.04,0.27,0.18,0.2,0.07
"14175",0,0,0.03,0.01,0.93,0.01,0.02
"14176",0.94,0,0.03,0,0,0,0.03
"14177",0.03,0,0.04,0.08,0.78,0.05,0.02
"14178",0.05,0,0.03,0,0.05,0.06,0.81
"14179",0,0.89,0.04,0.06,0,0.01,0
"14180",0.1,0,0.07,0,0.59,0.01,0.23
"14181",0.01,0.03,0.01,0,0.01,0.93,0.01
"14182",0,0.01,0.01,0.59,0,0.37,0.02
"14183",0.01,0,0,0.01,0.92,0.05,0.01
"14184",0.92,0,0,0.02,0.02,0.04,0
"14185",0.58,0.01,0.04,0.14,0.08,0.1,0.05
"14186",0.94,0,0.02,0.01,0,0.03,0
"14187",0.02,0,0.91,0.02,0.02,0.01,0.02
"14188",0,0.99,0,0,0,0.01,0
"14189",0,0,0.01,0.02,0.04,0.01,0.92
"14190",0,0.03,0.88,0.05,0,0.01,0.03
"14191",0.97,0,0,0,0.02,0.01,0
"14192",0,0.99,0,0,0,0.01,0
"14193",0.05,0.03,0,0.06,0.19,0.66,0.01
"14194",0,1,0,0,0,0,0
"14195",0.1,0.02,0.04,0.27,0.06,0.34,0.17
"14196",0.06,0.01,0.31,0,0.09,0.07,0.46
"14197",0,0.01,0.01,0.07,0.05,0.85,0.01
"14198",0.01,0,0.05,0.82,0.02,0.06,0.04
"14199",0.01,0.01,0.77,0.18,0.02,0,0.01
"14200",0.01,0.02,0.01,0.67,0.03,0.26,0
"14201",0.07,0,0.05,0.02,0.02,0.01,0.83
"14202",0,1,0,0,0,0,0
"14203",0.01,0.01,0,0.02,0.04,0.89,0.03
"14204",0.01,0.04,0.02,0.05,0.72,0.1,0.06
"14205",0.05,0.01,0.84,0.03,0.02,0.01,0.04
"14206",0.02,0,0.75,0.02,0.07,0.04,0.1
"14207",0,0.08,0.02,0.46,0.29,0.14,0.01
"14208",0.89,0,0.03,0.01,0.01,0.04,0.02
"14209",0.09,0,0.02,0.36,0.01,0.51,0.01
"14210",0,0.86,0.06,0.04,0,0,0.04
"14211",0.01,0.04,0.01,0.01,0.9,0.03,0
"14212",0,0.91,0.04,0.02,0.02,0,0.01
"14213",0.01,0,0.05,0.01,0.1,0.05,0.78
"14214",0.01,0,0.06,0.89,0,0.04,0
"14215",0.03,0.01,0.17,0.08,0.52,0.07,0.12
"14216",0,0.98,0,0.02,0,0,0
"14217",0.02,0.01,0.07,0.03,0.08,0.01,0.78
"14218",0.16,0.03,0.03,0.03,0.06,0.55,0.14
"14219",0.02,0.1,0.03,0.62,0.09,0.12,0.02
"14220",0.03,0.05,0.73,0.1,0.03,0.01,0.05
"14221",0.03,0,0.01,0.7,0.05,0.19,0.02
"14222",0.45,0.02,0.17,0.12,0.11,0.04,0.09
"14223",0.06,0.04,0.04,0.07,0.12,0.11,0.56
"14224",0.01,0.05,0.06,0.01,0.06,0.04,0.77
"14225",1,0,0,0,0,0,0
"14226",0.04,0.01,0.39,0.18,0.08,0.07,0.23
"14227",0.95,0,0,0.02,0.01,0.02,0
"14228",0.08,0.01,0.15,0.07,0.15,0.06,0.48
"14229",0.04,0.03,0.08,0.65,0,0.2,0
"14230",0,0,0.99,0,0.01,0,0
"14231",0.02,0,0,0.06,0.9,0,0.02
"14232",0.06,0.01,0.29,0.02,0.28,0.05,0.29
"14233",0.97,0,0.01,0.01,0,0.01,0
"14234",0.03,0.02,0.04,0.03,0.04,0.02,0.82
"14235",0,0,0.06,0.07,0.01,0.04,0.82
"14236",0,0.31,0.62,0.05,0.01,0,0.01
"14237",0.13,0,0.01,0.09,0.02,0.69,0.06
"14238",0.94,0,0.01,0.01,0,0.04,0
"14239",0.98,0,0,0,0,0.02,0
"14240",0.01,0.01,0.03,0.04,0.82,0.04,0.05
"14241",0.04,0.19,0.12,0.08,0.11,0.19,0.27
"14242",0,0.06,0.03,0.33,0.46,0.09,0.03
"14243",0.85,0,0.05,0.01,0.02,0.04,0.03
"14244",0.02,0.08,0.48,0.23,0,0.09,0.1
"14245",0.94,0,0.01,0,0.03,0.01,0.01
"14246",0.95,0,0.01,0.04,0,0,0
"14247",0.1,0.01,0.53,0.13,0.07,0.04,0.12
"14248",0.01,0.12,0.01,0.1,0.02,0.69,0.05
"14249",0,0.93,0.02,0.05,0,0,0
"14250",0,1,0,0,0,0,0
"14251",0.07,0,0.06,0.24,0.04,0.5,0.09
"14252",0.63,0,0.06,0.06,0.04,0.1,0.11
"14253",0.04,0.01,0.01,0.03,0.01,0.88,0.02
"14254",0.22,0,0.31,0.17,0.04,0.11,0.15
"14255",0.04,0,0.02,0.02,0.01,0.02,0.89
"14256",0,0.02,0,0.02,0.94,0.02,0
"14257",0.01,0,0,0,0,0,0.99
"14258",0,0.03,0.04,0,0.04,0.04,0.85
"14259",0.01,0.01,0.04,0.85,0.01,0.08,0
"14260",0.01,0.01,0.06,0.14,0.42,0.34,0.02
"14261",0,1,0,0,0,0,0
"14262",0,0.09,0.83,0.05,0.01,0,0.02
"14263",0.89,0,0,0.03,0.01,0.05,0.02
"14264",0.05,0,0.05,0.51,0.06,0.3,0.03
"14265",0,0.27,0.1,0.5,0.03,0.09,0.01
"14266",0.1,0,0.03,0.72,0.02,0.11,0.02
"14267",0.01,0.04,0.2,0.17,0.03,0.18,0.37
"14268",0.01,0,0.13,0.02,0.01,0.02,0.81
"14269",0.01,0,0.01,0.8,0.02,0.15,0.01
"14270",0.01,0.02,0.01,0.01,0.03,0,0.92
"14271",0.02,0.01,0.02,0,0.05,0,0.9
"14272",0.91,0,0,0.03,0.03,0.03,0
"14273",0,1,0,0,0,0,0
"14274",0.08,0.01,0.03,0.01,0.03,0.09,0.75
"14275",0.01,0,0,0.04,0.92,0.03,0
"14276",0.87,0,0.04,0.06,0,0.01,0.02
"14277",0.01,0.3,0.35,0.2,0.03,0.06,0.05
"14278",0.92,0,0.01,0.03,0.01,0.03,0
"14279",0.05,0.05,0.06,0.08,0.64,0.09,0.03
"14280",0,1,0,0,0,0,0
"14281",0.01,0.03,0.8,0.1,0.01,0.02,0.03
"14282",0.02,0.09,0.84,0.04,0,0.01,0
"14283",0.01,0.1,0.09,0.64,0.02,0.05,0.09
"14284",0.04,0.02,0.72,0.02,0.06,0.04,0.1
"14285",0.02,0.06,0.04,0.09,0.02,0.67,0.1
"14286",0.07,0,0.74,0.06,0.05,0.02,0.06
"14287",0.01,0.02,0.15,0.65,0.01,0.13,0.03
"14288",0.09,0.01,0.09,0.13,0.05,0.4,0.23
"14289",0.88,0,0.05,0.02,0.02,0.02,0.01
"14290",0.1,0.07,0.09,0.04,0.09,0.2,0.41
"14291",0.04,0.01,0.01,0.02,0.88,0.04,0
"14292",0,0.01,0.97,0,0.01,0,0.01
"14293",0.04,0,0.06,0.11,0.65,0.08,0.06
"14294",0.04,0.01,0.01,0.08,0.03,0.82,0.01
"14295",0.03,0.03,0.03,0,0.03,0.05,0.83
"14296",0.01,0.01,0.01,0,0.88,0.08,0.01
"14297",0.04,0.01,0.09,0.02,0.08,0.06,0.7
"14298",0.02,0.56,0.05,0.05,0.1,0.02,0.2
"14299",0.02,0.02,0.05,0.05,0.68,0.07,0.11
"14300",0.05,0.01,0.07,0.02,0.04,0.06,0.75
"14301",0.02,0.01,0.04,0.02,0.11,0.02,0.78
"14302",0.05,0.02,0.62,0.2,0.04,0.02,0.05
"14303",0.01,0.06,0.02,0.17,0.04,0.68,0.02
"14304",0.36,0,0.05,0.04,0.06,0.09,0.4
"14305",0.34,0.11,0.11,0.06,0.16,0.13,0.09
"14306",0.03,0,0.04,0.11,0,0.73,0.09
"14307",0.04,0,0.03,0.01,0.81,0.05,0.06
"14308",0,0,0.01,0.73,0.01,0.23,0.02
"14309",0,0.37,0.4,0.18,0,0.05,0
"14310",0,0.98,0,0,0,0.02,0
"14311",0.03,0,0.11,0.65,0.02,0.18,0.01
"14312",0,0.01,0.02,0.86,0.02,0.08,0.01
"14313",0,0.01,0.02,0.02,0.93,0.01,0.01
"14314",0.1,0,0.71,0.09,0.04,0.04,0.02
"14315",0.06,0.01,0.54,0.14,0.07,0.12,0.06
"14316",0,0.04,0.02,0.07,0.67,0.19,0.01
"14317",0,0.02,0,0.87,0.03,0.08,0
"14318",0.58,0,0.05,0.06,0.07,0.23,0.01
"14319",0,0.06,0,0.03,0.86,0.05,0
"14320",0,0,0.24,0.65,0.04,0.06,0.01
"14321",0.37,0,0.16,0.17,0.11,0.15,0.04
"14322",0.81,0,0.03,0.02,0.08,0.03,0.03
"14323",0.01,0.99,0,0,0,0,0
"14324",0,0.13,0.68,0.11,0,0.07,0.01
"14325",0,0.99,0.01,0,0,0,0
"14326",0.02,0,0.65,0.25,0.02,0.04,0.02
"14327",0,1,0,0,0,0,0
"14328",0.81,0,0.04,0.04,0.01,0.08,0.02
"14329",0.01,0,0,0,0.96,0.02,0.01
"14330",0,0,0,0.01,0.98,0,0.01
"14331",0.12,0,0.04,0,0.04,0.01,0.79
"14332",0.01,0.01,0.02,0.06,0.85,0.04,0.01
"14333",0,1,0,0,0,0,0
"14334",0.01,0.03,0.83,0.09,0.01,0.03,0
"14335",0,1,0,0,0,0,0
"14336",0,0.98,0.02,0,0,0,0
"14337",0.04,0,0.14,0.13,0.45,0.12,0.12
"14338",0.01,0,0.78,0.08,0.04,0.01,0.08
"14339",0,0,0.04,0.85,0.03,0.07,0.01
"14340",0,1,0,0,0,0,0
"14341",0,0,0,0,0.97,0.03,0
"14342",0.04,0.01,0.57,0.06,0.25,0.03,0.04
"14343",0.82,0,0.02,0.02,0.04,0.01,0.09
"14344",0.03,0,0.01,0.82,0.02,0.12,0
"14345",0,0.28,0.6,0.05,0,0.02,0.05
"14346",0.04,0,0.83,0.03,0,0.05,0.05
"14347",0.92,0,0.01,0.02,0,0.05,0
"14348",0,0.01,0.07,0.14,0.1,0.59,0.09
"14349",0.02,0.02,0.73,0.18,0.01,0.04,0
"14350",0.05,0,0.07,0.01,0.77,0.01,0.09
"14351",0,1,0,0,0,0,0
"14352",0.01,0.05,0.01,0.02,0.89,0.02,0
"14353",0.01,0.01,0.67,0.12,0.02,0.02,0.15
"14354",0,0,0,0.03,0.96,0.01,0
"14355",0.02,0.03,0,0.01,0.75,0.09,0.1
"14356",0.02,0.03,0.01,0.02,0.01,0.06,0.85
"14357",0,0.02,0.02,0.03,0.02,0.01,0.9
"14358",0.15,0.07,0.03,0.05,0.06,0.63,0.01
"14359",0.93,0,0.03,0,0,0.02,0.02
"14360",0.83,0,0.02,0.05,0.03,0.05,0.02
"14361",0.49,0.02,0.07,0.11,0.08,0.16,0.07
"14362",1,0,0,0,0,0,0
"14363",0,0.23,0.13,0.3,0.11,0.12,0.11
"14364",0.03,0,0.03,0.03,0.87,0,0.04
"14365",0,0.6,0.1,0.03,0.15,0.09,0.03
"14366",0.01,0.01,0.02,0.03,0.83,0.08,0.02
"14367",0.03,0.04,0.78,0.06,0.01,0,0.08
"14368",0,1,0,0,0,0,0
"14369",0.08,0.01,0.07,0.01,0.78,0.04,0.01
"14370",0.47,0.02,0.08,0.09,0.14,0.08,0.12
"14371",0.05,0,0.06,0.06,0.69,0.05,0.09
"14372",0.01,0.03,0,0.91,0,0.04,0.01
"14373",0.97,0,0.02,0,0.01,0,0
"14374",0.9,0,0.01,0.02,0.01,0.05,0.01
"14375",0.02,0.03,0.82,0.05,0.01,0.03,0.04
"14376",0.91,0,0.03,0,0.02,0.04,0
"14377",0.02,0.02,0.04,0.23,0.2,0.46,0.03
"14378",0.02,0,0,0.43,0.03,0.51,0.01
"14379",0,0.12,0,0,0.73,0.11,0.04
"14380",0,0,0.04,0.04,0.01,0.78,0.13
"14381",0.02,0.02,0.13,0.71,0.01,0.05,0.06
"14382",0.02,0,0.89,0.05,0.01,0.01,0.02
"14383",0.91,0,0.04,0.04,0,0.01,0
"14384",0.02,0.02,0.85,0.02,0.06,0.01,0.02
"14385",0,0.14,0.03,0.01,0.69,0.06,0.07
"14386",0.01,0,0.06,0.02,0.03,0.04,0.84
"14387",0,0.02,0.84,0.1,0,0.02,0.02
"14388",0,0.04,0.07,0.86,0.01,0.02,0
"14389",0,0.01,0.85,0.04,0.04,0.02,0.04
"14390",0.01,0,0.14,0.62,0.16,0.04,0.03
"14391",0,0,0.05,0.92,0,0.03,0
"14392",0.02,0.09,0.66,0.04,0.07,0.03,0.09
"14393",0,0.01,0.97,0.02,0,0,0
"14394",0.03,0.02,0.02,0.1,0.03,0.76,0.04
"14395",0.03,0,0.83,0.06,0.01,0.01,0.06
"14396",0.01,0.06,0.69,0.07,0.04,0.04,0.09
"14397",0,0,0.04,0.03,0.01,0.04,0.88
"14398",0,1,0,0,0,0,0
"14399",0.39,0,0.01,0.12,0.05,0.25,0.18
"14400",0,0.91,0.01,0.01,0.01,0,0.06
"14401",0,0.99,0,0,0.01,0,0
"14402",0,1,0,0,0,0,0
"14403",0.03,0,0.02,0.78,0.05,0.11,0.01
"14404",0.01,0,0.03,0.1,0.01,0.85,0
"14405",0.18,0.02,0.35,0.11,0.1,0.1,0.14
"14406",0,0,0.04,0.85,0,0.1,0.01
"14407",0,1,0,0,0,0,0
"14408",0.19,0,0.13,0.21,0.12,0.13,0.22
"14409",0.01,0.01,0.06,0,0.06,0.05,0.81
"14410",0.09,0,0.11,0.13,0.45,0.14,0.08
"14411",0.69,0,0.08,0.05,0.03,0.1,0.05
"14412",0,0.02,0.01,0.02,0.15,0.03,0.77
"14413",0.02,0,0.04,0.05,0.6,0.11,0.18
"14414",0,0,0.03,0.94,0,0.02,0.01
"14415",0.01,0,0.01,0.08,0.82,0.08,0
"14416",0,0.96,0,0,0,0.01,0.03
"14417",0.03,0,0.05,0.02,0.23,0.01,0.66
"14418",0.01,0,0.01,0.01,0.94,0.03,0
"14419",0,0.99,0,0.01,0,0,0
"14420",0,1,0,0,0,0,0
"14421",0.03,0.29,0.03,0.1,0.3,0.17,0.08
"14422",0,0.97,0,0.01,0,0,0.02
"14423",0.42,0.04,0.19,0.07,0.06,0.11,0.11
"14424",0,0.98,0.01,0,0,0.01,0
"14425",0.01,0.02,0,0,0.92,0.04,0.01
"14426",0,1,0,0,0,0,0
"14427",0.92,0,0,0.05,0,0.03,0
"14428",0.01,0,0.02,0,0,0.01,0.96
"14429",0.05,0,0.9,0.04,0,0.01,0
"14430",0,1,0,0,0,0,0
