"","0","1","2","3","4","5","6"
"1510",0.54,0,0.1,0.11,0.11,0.11,0.03
"1511",0.03,0.01,0.02,0.01,0.04,0.81,0.08
"1512",0.13,0.04,0.13,0.03,0.05,0.42,0.2
"1513",0.02,0,0.03,0.02,0.09,0.02,0.82
"1514",0.27,0.01,0.25,0.12,0.15,0.04,0.16
"1515",0.02,0.1,0.05,0.61,0.11,0.09,0.02
"1516",0.08,0,0.87,0.02,0.01,0.01,0.01
"1517",0.05,0.02,0.03,0.09,0.13,0.58,0.1
"1518",0,1,0,0,0,0,0
"1519",0.06,0,0.02,0,0.06,0.11,0.75
"1520",0.94,0,0.01,0,0.02,0.02,0.01
"1521",0,0.95,0.04,0.01,0,0,0
"1522",0,0.01,0.03,0.75,0.05,0.15,0.01
"1523",0,1,0,0,0,0,0
"1524",0,0,0.98,0.02,0,0,0
"1525",0.07,0.01,0.05,0.18,0.03,0.53,0.13
"1526",0.11,0.02,0.06,0.4,0.1,0.29,0.02
"1527",0,1,0,0,0,0,0
"1528",0.09,0.01,0.13,0.02,0.02,0.06,0.67
"1529",0.03,0,0.01,0.55,0.01,0.37,0.03
"1530",0,0.02,0.82,0.03,0.02,0.06,0.05
"1531",0.01,0.01,0.02,0.9,0.02,0.03,0.01
"1532",0,1,0,0,0,0,0
"1533",0.03,0.05,0.02,0.2,0.11,0.52,0.07
"1534",0.01,0.02,0.05,0.88,0,0.03,0.01
"1535",0,1,0,0,0,0,0
"1536",1,0,0,0,0,0,0
"1537",0.71,0,0.05,0.07,0.01,0.13,0.03
"1538",0.96,0,0,0.01,0,0.03,0
"1539",0,0,0.02,0,0.05,0.01,0.92
"1540",0,0.01,0.03,0.07,0.85,0.03,0.01
"1541",0.02,0.02,0.03,0.87,0.01,0.05,0
"1542",0.05,0.01,0.03,0.1,0.08,0.34,0.39
"1543",0,0.01,0.01,0.03,0.07,0.86,0.02
"1544",0.08,0.1,0.12,0.16,0.07,0.35,0.12
"1545",0.54,0.01,0.03,0.12,0,0.28,0.02
"1546",0,0.01,0.92,0.05,0.01,0.01,0
"1547",0.1,0.02,0.31,0.03,0.11,0.07,0.36
"1548",0.86,0,0.04,0.02,0.01,0.02,0.05
"1549",0,0.05,0.32,0.51,0.04,0.06,0.02
"1550",0.03,0,0.06,0.02,0.81,0.02,0.06
"1551",0,0.71,0.05,0.08,0.01,0.04,0.11
"1552",0,0.01,0.06,0.81,0.03,0.07,0.02
"1553",0.66,0.04,0.1,0.1,0,0.08,0.02
"1554",0.09,0.04,0.1,0.02,0.08,0.58,0.09
"1555",0.06,0.01,0.06,0.47,0.01,0.35,0.04
"1556",0.07,0.08,0.16,0.46,0.05,0.13,0.05
"1557",0.9,0,0.03,0.02,0,0.04,0.01
"1558",0.01,0.02,0.02,0.85,0.05,0.03,0.02
"1559",0.01,0.03,0,0.02,0.92,0.01,0.01
"1560",0.1,0.02,0.01,0.43,0.05,0.37,0.02
"1561",0,0.01,0.03,0.05,0.87,0.03,0.01
"1562",0.05,0.05,0.73,0.1,0.02,0.04,0.01
"1563",0,0.99,0,0,0,0.01,0
"1564",0.07,0.04,0.12,0.18,0.01,0.42,0.16
"1565",0,0.01,0.89,0.06,0.03,0,0.01
"1566",0.03,0.04,0.08,0.7,0,0.13,0.02
"1567",0.03,0,0.11,0,0.03,0.03,0.8
"1568",0,0.01,0.02,0.06,0.07,0.83,0.01
"1569",0.04,0.01,0.11,0.05,0.63,0.04,0.12
"1570",0.83,0,0.01,0.06,0.02,0.04,0.04
"1571",0.94,0,0,0.01,0.01,0.03,0.01
"1572",0.96,0,0.01,0,0.01,0.02,0
"1573",0.02,0.02,0.02,0.03,0.81,0.06,0.04
"1574",0.01,0.02,0,0.29,0.08,0.55,0.05
"1575",0.02,0.1,0.04,0.1,0.03,0.03,0.68
"1576",0.98,0,0,0.01,0,0.01,0
"1577",0.74,0.01,0.09,0.08,0.01,0.05,0.02
"1578",0,0.01,0,0.03,0.93,0.02,0.01
"1579",0,0.01,0.02,0.05,0,0.88,0.04
"1580",0,0,0.01,0.89,0.01,0.09,0
"1581",0,0.99,0,0.01,0,0,0
"1582",0,0.02,0.05,0.09,0.77,0.04,0.03
"1583",0,0.03,0.06,0,0.07,0.03,0.81
"1584",0.03,0.01,0,0.91,0,0.04,0.01
"1585",0,0,0.02,0.01,0.9,0.05,0.02
"1586",0.22,0.01,0.06,0.15,0.04,0.49,0.03
"1587",0,0.98,0,0.01,0.01,0,0
"1588",0.02,0.02,0.04,0.71,0.04,0.16,0.01
"1589",0.01,0.01,0.03,0,0.07,0,0.88
"1590",0.89,0,0.02,0.03,0.03,0.02,0.01
"1591",0,0,0.04,0.85,0.02,0.09,0
"1592",0.06,0.08,0.09,0.11,0.45,0.05,0.16
"1593",0.01,0.89,0.03,0.03,0.02,0.01,0.01
"1594",0.01,0.03,0.1,0.81,0.01,0.03,0.01
"1595",0,0,0.04,0.08,0.83,0.03,0.02
"1596",0.19,0.01,0.37,0.04,0.2,0.04,0.15
"1597",0,0.05,0.78,0.14,0.01,0.01,0.01
"1598",0.01,0.01,0.03,0.02,0.01,0.04,0.88
"1599",0.01,0.02,0,0.02,0.88,0.06,0.01
"1600",0.03,0,0.04,0.01,0.02,0.05,0.85
"1601",0.53,0.01,0.09,0.14,0.06,0.11,0.06
"1602",0.1,0,0.15,0.32,0.12,0.27,0.04
"1603",0.44,0,0.07,0.09,0.12,0.11,0.17
"1604",0.01,0.02,0.01,0.57,0.02,0.34,0.03
"1605",0.01,0.19,0.69,0.09,0,0.01,0.01
"1606",0.01,0.96,0.02,0,0,0.01,0
"1607",0,1,0,0,0,0,0
"1608",0.05,0.01,0.01,0.21,0.16,0.55,0.01
"1609",0.29,0,0.33,0.12,0.04,0.09,0.13
"1610",0,1,0,0,0,0,0
"1611",0.06,0,0.06,0.66,0.04,0.17,0.01
"1612",0.04,0,0.12,0.06,0.69,0.05,0.04
"1613",0.02,0.02,0.02,0.83,0.04,0.07,0
"1614",0.03,0.09,0.02,0.56,0.11,0.16,0.03
"1615",0.04,0.01,0.01,0.45,0.01,0.48,0
"1616",0.02,0.04,0.53,0.28,0.01,0.06,0.06
"1617",0.01,0,0.02,0,0.04,0.03,0.9
"1618",0.78,0,0.13,0.03,0,0.01,0.05
"1619",0.85,0.01,0.02,0.01,0.03,0.03,0.05
"1620",0.03,0.01,0.76,0.17,0.01,0.02,0
"1621",0.03,0.01,0.03,0.05,0.1,0.75,0.03
"1622",0.33,0.01,0.01,0.35,0.03,0.2,0.07
"1623",0,0,0.03,0.91,0.01,0.05,0
"1624",0.02,0,0.91,0.06,0.01,0,0
"1625",0.05,0,0.09,0.06,0.68,0.06,0.06
"1626",0.97,0,0,0.01,0,0,0.02
"1627",0.9,0,0,0,0.02,0.06,0.02
"1628",0.01,0,0.02,0.12,0.03,0.81,0.01
"1629",0.94,0,0.01,0.01,0,0.04,0
"1630",0.47,0,0.04,0.03,0.01,0.41,0.04
"1631",0.01,0,0.02,0.12,0.73,0.09,0.03
"1632",0.02,0,0.07,0.85,0.01,0.03,0.02
"1633",0.02,0.01,0.86,0.08,0.01,0.02,0
"1634",0.85,0,0.07,0.01,0.01,0.03,0.03
"1635",0.1,0,0.05,0.02,0.06,0.1,0.67
"1636",0,1,0,0,0,0,0
"1637",0.02,0,0,0,0.97,0.01,0
"1638",0,0.89,0.06,0.03,0.01,0.01,0
"1639",0.02,0,0.1,0.02,0.8,0.03,0.03
"1640",0.07,0.01,0.65,0.05,0.03,0.04,0.15
"1641",0.01,0,0.03,0.02,0.78,0.07,0.09
"1642",0.02,0.06,0.59,0.09,0.16,0.04,0.04
"1643",0,1,0,0,0,0,0
"1644",0.02,0,0.01,0,0.9,0.05,0.02
"1645",0.05,0.02,0.03,0.02,0.04,0.05,0.79
"1646",0.23,0,0.42,0.1,0.1,0.14,0.01
"1647",0.77,0.01,0.01,0.02,0.01,0.11,0.07
"1648",0.02,0.01,0.01,0.32,0.03,0.6,0.01
"1649",0.08,0,0.09,0.03,0.66,0.11,0.03
"1650",0,0.01,0.03,0.89,0.02,0.05,0
"1651",0.01,0.02,0.05,0.01,0.08,0.04,0.79
"1652",0.03,0.02,0.05,0.06,0.02,0.01,0.81
"1653",0.01,0.09,0.78,0.09,0.01,0.02,0
"1654",0.01,0.05,0.84,0.06,0,0.01,0.03
"1655",0,0,0.06,0.12,0.75,0.03,0.04
"1656",0.06,0.03,0.09,0.06,0.27,0.43,0.06
"1657",0.1,0.4,0.13,0.18,0.06,0.02,0.11
"1658",0.89,0,0.01,0.02,0.01,0.05,0.02
"1659",0.98,0,0,0.01,0,0,0.01
"1660",0.82,0,0.03,0.05,0,0.09,0.01
"1661",0.79,0,0.02,0.03,0.08,0.05,0.03
"1662",0.02,0.01,0.01,0.77,0.04,0.12,0.03
"1663",0.1,0.01,0,0.02,0.08,0.78,0.01
"1664",0.01,0.21,0.06,0.34,0,0.27,0.11
"1665",0.97,0,0.01,0.01,0,0,0.01
"1666",0.04,0.09,0.02,0.3,0.08,0.35,0.12
"1667",0.01,0,0.17,0.01,0.1,0.03,0.68
"1668",0,0,0,0,0,0.01,0.99
"1669",0.08,0.03,0.45,0.13,0.16,0.05,0.1
"1670",0.02,0.05,0.01,0.07,0.56,0.24,0.05
"1671",0.02,0,0.07,0.39,0.02,0.45,0.05
"1672",0.02,0.01,0.03,0,0.88,0.04,0.02
"1673",0.04,0.01,0.79,0.06,0.01,0,0.09
"1674",0.94,0,0.01,0.01,0.02,0,0.02
"1675",0.01,0.03,0.93,0.01,0.01,0,0.01
"1676",0.01,0,0.02,0,0.03,0.01,0.93
"1677",0.81,0,0.02,0.07,0.01,0.08,0.01
"1678",0.88,0,0.02,0.04,0.01,0.05,0
"1679",0.01,0.05,0.09,0.09,0.01,0.04,0.71
"1680",0.07,0.02,0.03,0.02,0.11,0.37,0.38
"1681",0.02,0.02,0.82,0.04,0.04,0.02,0.04
"1682",0,0.04,0.85,0.06,0.01,0,0.04
"1683",0.72,0,0.03,0.02,0.03,0.13,0.07
"1684",0.03,0.01,0.08,0.83,0.02,0.03,0
"1685",0.08,0.04,0.29,0.27,0.11,0.07,0.14
"1686",0.08,0.03,0.28,0.04,0.23,0.06,0.28
"1687",0.01,0.03,0.09,0.02,0.05,0.07,0.73
"1688",0.52,0,0.09,0.02,0.1,0.19,0.08
"1689",0.02,0.02,0.05,0.15,0.66,0.05,0.05
"1690",0,0.3,0.54,0.05,0.01,0.04,0.06
"1691",0.78,0,0,0.01,0.04,0.12,0.05
"1692",0,0.98,0,0.01,0,0,0.01
"1693",0.05,0,0.04,0.01,0.01,0.01,0.88
"1694",0,0.97,0,0.01,0,0,0.02
"1695",0.06,0,0,0.05,0.71,0.14,0.04
"1696",0.02,0.01,0.1,0.8,0.01,0.04,0.02
"1697",0.14,0,0.12,0.03,0.16,0.13,0.42
"1698",0.03,0,0.07,0.73,0.02,0.1,0.05
"1699",0,0.94,0.01,0.02,0.01,0.01,0.01
"1700",0.95,0,0,0.01,0.02,0.02,0
"1701",0.03,0,0.19,0.15,0.45,0.1,0.08
"1702",0,0.62,0.09,0.2,0.03,0.06,0
"1703",0,0,0,0.04,0.93,0.01,0.02
"1704",0.01,0.02,0.01,0,0.03,0,0.93
"1705",0,1,0,0,0,0,0
"1706",0,0.39,0.16,0.36,0.01,0.08,0
"1707",0.89,0,0.02,0.06,0,0.03,0
"1708",0,0,0.02,0,0.9,0.01,0.07
"1709",0.15,0,0.04,0.2,0.03,0.55,0.03
"1710",0,0.03,0.79,0.11,0.01,0.02,0.04
"1711",0,0.07,0.09,0.77,0.04,0.02,0.01
"1712",0.01,0.03,0.08,0.8,0.01,0.05,0.02
"1713",0.8,0,0,0.05,0.05,0.07,0.03
"1714",0.09,0,0.07,0.05,0.05,0.11,0.63
"1715",0.94,0,0,0.02,0.02,0.02,0
"1716",0,0,0.05,0,0.04,0,0.91
"1717",0.02,0.02,0.01,0.62,0,0.32,0.01
"1718",0.03,0.06,0.02,0.07,0.6,0.17,0.05
"1719",0.09,0.03,0.39,0.12,0.23,0.08,0.06
"1720",0.06,0,0.86,0,0.03,0.01,0.04
"1721",0.07,0,0.05,0.06,0.5,0.23,0.09
"1722",0,0.99,0.01,0,0,0,0
"1723",0,0.05,0.06,0.78,0.05,0.05,0.01
"1724",0.02,0,0.01,0.05,0.12,0.8,0
"1725",0,0,0.03,0,0.01,0,0.96
"1726",0.01,0.01,0.95,0,0.02,0,0.01
"1727",0.54,0.01,0.06,0.03,0.14,0.16,0.06
"1728",0.02,0,0,0.03,0.02,0.12,0.81
"1729",0.04,0,0,0.77,0.04,0.14,0.01
"1730",0.04,0,0.8,0,0.06,0.03,0.07
"1731",0.01,0,0.05,0.79,0.06,0.08,0.01
"1732",0,1,0,0,0,0,0
"1733",0,0.96,0,0,0,0.03,0.01
"1734",0,0.42,0.08,0.07,0.01,0.38,0.04
"1735",0.06,0.03,0.13,0.54,0.05,0.13,0.06
"1736",0.05,0.03,0.14,0.09,0.39,0.07,0.23
"1737",0.61,0,0.14,0.01,0.07,0.08,0.09
"1738",0.02,0.07,0.01,0.08,0.76,0.05,0.01
"1739",0,0.01,0.68,0.08,0.04,0.02,0.17
"1740",0.07,0.02,0.12,0.1,0.15,0.4,0.14
"1741",0.01,0.01,0,0.08,0.01,0.88,0.01
"1742",0.01,0.02,0.01,0.06,0.82,0.06,0.02
"1743",0.08,0.01,0.69,0.12,0.02,0.08,0
"1744",0.21,0.03,0.1,0.36,0.04,0.19,0.07
"1745",0.01,0,0.05,0.04,0.07,0.03,0.8
"1746",0.09,0.01,0.08,0.64,0.03,0.14,0.01
"1747",0,0,0,0.9,0,0.09,0.01
"1748",0.91,0,0,0.02,0.01,0.01,0.05
"1749",0.91,0,0,0.02,0.01,0.05,0.01
"1750",0,1,0,0,0,0,0
"1751",0,0.76,0.01,0.14,0.02,0.04,0.03
"1752",0.04,0.02,0.04,0.05,0.08,0.23,0.54
"1753",0,0.01,0.02,0.04,0.02,0.01,0.9
"1754",0.9,0,0.02,0,0.02,0.06,0
"1755",0,0,0.05,0.05,0.81,0.02,0.07
"1756",0.03,0.05,0.17,0.12,0,0.24,0.39
"1757",0.08,0,0.03,0.02,0.04,0.11,0.72
"1758",0.01,0.01,0.07,0.01,0.05,0.03,0.82
"1759",0,1,0,0,0,0,0
"1760",0.01,0.76,0.14,0.08,0,0.01,0
"1761",0.84,0,0.06,0.02,0.02,0.04,0.02
"1762",0,0.04,0.53,0.1,0.21,0.06,0.06
"1763",0.01,0.03,0.05,0.8,0.01,0.1,0
"1764",0.02,0.03,0.83,0.04,0.02,0,0.06
"1765",0.03,0.01,0.85,0.09,0,0.01,0.01
"1766",0.01,0.01,0.03,0.02,0.87,0.05,0.01
"1767",0.02,0.08,0.14,0.1,0.05,0.11,0.5
"1768",0.2,0,0.01,0.06,0.06,0.55,0.12
"1769",0,0,0,0.02,0.98,0,0
"1770",0.05,0.01,0.16,0.03,0.48,0.02,0.25
"1771",0,0.01,0.97,0,0.01,0,0.01
"1772",0.09,0,0.09,0.04,0.62,0.04,0.12
"1773",0.01,0.01,0.06,0.72,0.01,0.15,0.04
"1774",0.01,0.04,0.01,0.05,0.02,0.85,0.02
"1775",0.17,0,0.1,0.06,0.2,0.06,0.41
"1776",0.95,0,0.01,0.02,0.01,0.01,0
"1777",0,0.06,0.81,0.12,0,0.01,0
"1778",0.16,0,0.51,0.05,0.08,0.1,0.1
"1779",0.83,0,0.03,0.01,0.05,0.04,0.04
"1780",0.05,0.04,0.62,0.1,0.05,0.04,0.1
"1781",0.05,0.09,0.01,0.08,0.02,0.74,0.01
"1782",0.06,0.01,0.05,0.01,0.06,0,0.81
"1783",0,1,0,0,0,0,0
"1784",0.01,0.02,0.01,0.04,0.04,0.87,0.01
"1785",0.01,0,0.01,0.07,0.88,0.02,0.01
"1786",0.07,0,0.11,0.03,0.11,0.61,0.07
"1787",0.02,0,0,0.1,0.01,0.87,0
"1788",0,0.99,0,0,0,0.01,0
"1789",0.01,0,0,0.28,0,0.68,0.03
"1790",0.01,0.03,0.05,0.02,0.02,0.04,0.83
"1791",0.15,0,0.18,0.02,0.15,0.03,0.47
"1792",0,0.97,0,0.01,0,0.01,0.01
"1793",0.07,0.01,0.62,0.14,0.07,0.02,0.07
"1794",0.03,0.01,0.01,0.02,0.01,0.04,0.88
"1795",0.02,0.01,0.87,0.02,0.02,0,0.06
"1796",0.14,0,0.07,0.07,0.09,0.62,0.01
"1797",0.97,0,0,0.01,0,0.02,0
"1798",0.1,0.04,0.03,0.57,0.11,0.12,0.03
"1799",0.06,0,0.14,0.03,0.69,0.03,0.05
"1800",0,0.98,0,0,0.01,0,0.01
"1801",0.02,0.82,0.05,0,0.03,0.02,0.06
"1802",0.01,0.02,0,0.04,0.01,0.01,0.91
"1803",0,0.02,0.04,0.89,0.02,0.02,0.01
"1804",0.02,0,0.04,0.06,0.83,0.04,0.01
"1805",0,0.02,0.04,0.83,0.02,0.08,0.01
"1806",0.87,0,0.04,0.03,0.02,0.01,0.03
"1807",0,1,0,0,0,0,0
"1808",0.02,0.01,0.02,0.88,0.01,0.06,0
"1809",0.04,0,0.02,0.18,0,0.75,0.01
"1810",0.03,0.01,0.01,0.12,0.36,0.45,0.02
"1811",0.57,0.01,0.06,0.11,0.05,0.15,0.05
"1812",0,0.09,0.08,0.11,0.03,0.04,0.65
"1813",0,0.02,0.06,0.78,0.02,0.1,0.02
"1814",0,0.69,0.04,0.06,0,0.1,0.11
"1815",0,0.01,0.02,0.11,0.02,0.83,0.01
"1816",0.05,0.07,0.16,0.04,0.02,0.06,0.6
"1817",0.01,0.01,0.01,0,0.01,0.01,0.95
"1818",0.04,0.01,0.04,0.61,0.03,0.22,0.05
"1819",0.95,0,0.01,0,0.01,0.02,0.01
"1820",0.07,0,0.05,0.03,0.09,0.25,0.51
"1821",0.01,0,0.07,0.02,0,0.05,0.85
"1822",0.12,0,0.01,0.03,0.06,0.75,0.03
"1823",0,0,0.02,0.92,0.03,0.01,0.02
"1824",0.04,0,0.01,0.2,0.05,0.67,0.03
"1825",0.01,0.15,0.11,0.04,0.34,0.03,0.32
"1826",0.17,0,0.28,0.23,0.16,0.11,0.05
"1827",0.08,0,0.08,0.06,0.02,0.68,0.08
"1828",0.84,0,0.01,0.03,0.01,0.07,0.04
"1829",0.04,0,0.02,0.18,0.06,0.69,0.01
"1830",0.02,0.01,0.52,0.15,0.09,0.08,0.13
"1831",0,1,0,0,0,0,0
"1832",0.02,0.06,0.45,0.13,0.2,0.09,0.05
"1833",0.02,0,0.08,0,0.74,0.01,0.15
"1834",0,0.98,0.01,0,0,0,0.01
"1835",0.01,0.04,0.04,0.59,0.06,0.24,0.02
"1836",0.01,0,0.01,0,0.03,0.03,0.92
"1837",0,0.02,0.06,0.04,0.04,0,0.84
"1838",0.05,0,0.06,0.02,0.08,0.03,0.76
"1839",0,0.02,0.94,0,0.01,0.02,0.01
"1840",0.01,0.01,0.05,0,0.03,0.01,0.89
"1841",0,1,0,0,0,0,0
"1842",0.02,0,0,0.02,0.92,0.02,0.02
"1843",0.06,0.07,0.72,0.1,0,0.02,0.03
"1844",0.01,0.04,0.01,0.29,0.04,0.58,0.03
"1845",0.01,0.41,0.02,0.39,0.01,0.14,0.02
"1846",0.07,0,0.15,0.02,0.62,0.05,0.09
"1847",0.86,0,0.02,0.01,0,0.02,0.09
"1848",0.01,0.06,0.03,0.06,0.03,0.04,0.77
"1849",0.03,0.01,0.07,0,0.82,0.04,0.03
"1850",0,1,0,0,0,0,0
"1851",0.08,0.26,0.07,0.08,0.08,0.35,0.08
"1852",0.01,0.02,0.02,0.87,0.01,0.07,0
"1853",0.86,0,0.01,0.05,0.01,0.05,0.02
"1854",0.03,0.01,0.12,0.02,0.53,0.03,0.26
"1855",0.01,0.01,0.04,0.02,0.05,0,0.87
"1856",0,0.03,0.06,0.89,0,0.02,0
"1857",0.02,0,0.04,0,0,0.05,0.89
"1858",0,0,0.05,0.91,0,0.04,0
"1859",0.07,0.05,0.03,0.02,0.11,0.66,0.06
"1860",0.01,0,0.02,0,0,0.02,0.95
"1861",0.02,0.01,0.03,0.02,0.04,0.01,0.87
"1862",0,1,0,0,0,0,0
"1863",0,0.95,0.01,0.03,0.01,0,0
"1864",0.12,0.01,0.01,0.07,0.05,0.48,0.26
"1865",0.09,0,0.64,0.04,0.05,0.04,0.14
"1866",0.1,0.01,0.09,0.05,0.15,0.13,0.47
"1867",0.02,0,0.02,0.03,0.87,0.03,0.03
"1868",0,0.02,0.05,0.82,0.01,0.09,0.01
"1869",0,1,0,0,0,0,0
"1870",0,0,0,0,0.01,0,0.99
"1871",0,0.99,0,0,0,0.01,0
"1872",0.94,0,0,0.01,0.01,0.02,0.02
"1873",0.01,0.12,0.01,0.15,0.61,0.09,0.01
"1874",0,0.01,0.86,0.07,0.02,0.04,0
"1875",0,0.08,0.07,0.07,0.05,0.66,0.07
"1876",0.04,0.07,0.06,0.04,0.66,0.06,0.07
"1877",0,0,0.01,0.55,0.03,0.41,0
"1878",0.05,0.06,0.01,0.14,0.53,0.1,0.11
"1879",0.01,0.29,0.04,0.07,0.36,0.18,0.05
"1880",0.05,0.02,0.01,0.07,0.02,0.03,0.8
"1881",0.83,0,0.03,0.07,0.01,0.05,0.01
"1882",0,0,0.01,0.05,0.02,0.02,0.9
"1883",0,0.05,0.9,0.03,0.01,0.01,0
"1884",0.05,0.01,0.1,0.17,0.02,0.63,0.02
"1885",0.07,0.02,0.08,0.58,0.09,0.08,0.08
"1886",0.1,0.02,0.71,0.08,0.03,0.02,0.04
"1887",0.02,0.02,0.05,0.07,0.76,0.08,0
"1888",0.05,0.02,0.05,0.7,0,0.16,0.02
"1889",0,0.02,0.03,0.75,0.04,0.16,0
"1890",0,0.04,0.01,0.87,0.01,0.06,0.01
"1891",0.07,0.01,0.2,0.13,0.06,0.07,0.46
"1892",0,1,0,0,0,0,0
"1893",0.29,0.01,0.28,0.19,0.04,0.07,0.12
"1894",0.47,0,0.08,0.06,0.16,0.09,0.14
"1895",0,0,0.08,0.82,0.01,0.09,0
"1896",0.04,0.03,0.05,0.54,0.02,0.24,0.08
"1897",0.87,0,0.01,0.03,0.01,0.08,0
"1898",0,0.95,0,0.01,0.03,0.01,0
"1899",0.06,0,0.07,0.11,0.19,0.39,0.18
"1900",0.02,0.06,0.66,0.07,0.03,0.08,0.08
"1901",0.03,0.04,0.06,0.12,0,0.71,0.04
"1902",0.01,0,0,0,0.97,0.01,0.01
"1903",0,1,0,0,0,0,0
"1904",0,0.88,0.01,0.03,0,0.01,0.07
"1905",0.91,0,0.04,0.02,0,0.03,0
"1906",0,0.97,0.01,0.01,0.01,0,0
"1907",0.01,0.18,0.02,0.05,0.13,0.2,0.41
"1908",0.13,0,0.05,0.14,0.05,0.53,0.1
"1909",0.05,0,0.21,0.07,0.46,0.08,0.13
"1910",0.02,0.04,0.08,0.05,0.42,0.32,0.07
"1911",0,0.94,0.03,0,0,0,0.03
"1912",0,0.02,0.17,0.03,0.02,0.02,0.74
"1913",0.01,0.01,0.81,0.06,0.05,0.04,0.02
"1914",0.03,0,0.05,0.26,0.06,0.52,0.08
"1915",0.09,0,0,0.17,0,0.63,0.11
"1916",0.09,0.01,0.11,0.1,0.1,0.37,0.22
"1917",0.34,0.01,0.13,0.06,0.11,0.24,0.11
"1918",0,0,0.02,0.01,0.85,0.08,0.04
"1919",0,0.05,0.04,0.48,0,0.41,0.02
"1920",0.98,0,0.01,0,0,0,0.01
"1921",0.02,0,0.01,0.88,0.01,0.07,0.01
"1922",0.97,0,0,0,0,0.03,0
"1923",0.06,0.02,0.37,0.21,0.06,0.08,0.2
"1924",0.07,0.01,0.02,0.07,0.13,0.67,0.03
"1925",0.32,0.02,0.39,0.12,0.05,0.05,0.05
"1926",0,0,0.04,0.03,0.86,0.06,0.01
"1927",0.01,0.02,0.09,0.61,0.02,0.18,0.07
"1928",0.01,0.05,0.86,0.02,0.01,0.01,0.04
"1929",0.02,0.03,0.05,0.05,0.01,0.04,0.8
"1930",0,0.02,0.05,0.87,0,0.06,0
"1931",0.02,0.01,0.05,0.02,0.02,0.05,0.83
"1932",0.01,0.78,0.02,0.02,0.02,0.06,0.09
"1933",0.02,0.02,0,0.03,0.89,0.03,0.01
"1934",0.86,0.01,0.01,0.03,0.01,0.07,0.01
"1935",0.01,0,0.05,0.04,0.04,0.05,0.81
"1936",0.08,0.05,0.12,0.08,0.45,0.12,0.1
"1937",0.03,0.01,0.02,0.22,0.26,0.39,0.07
"1938",0.03,0.02,0.02,0.08,0.03,0.81,0.01
"1939",0.03,0,0.02,0.04,0.67,0.22,0.02
"1940",0.04,0,0.67,0.07,0.14,0.01,0.07
"1941",0.02,0,0.04,0.06,0.03,0.84,0.01
"1942",0.01,0.01,0.07,0.03,0.21,0.02,0.65
"1943",0.05,0.04,0.14,0.01,0.59,0.12,0.05
"1944",0.03,0.03,0.74,0.1,0.05,0.01,0.04
"1945",0.11,0.01,0.31,0.15,0.11,0.11,0.2
"1946",0.11,0.01,0.79,0.03,0.01,0.01,0.04
"1947",0,0.03,0.78,0.13,0,0.02,0.04
"1948",0.02,0.15,0.1,0.03,0.17,0.47,0.06
"1949",0.92,0,0.03,0.03,0.01,0.01,0
"1950",0.26,0.03,0.24,0.11,0.11,0.09,0.16
"1951",0,1,0,0,0,0,0
"1952",0.03,0,0.04,0.22,0.1,0.59,0.02
"1953",0,0.76,0.19,0.01,0,0.02,0.02
"1954",0,0.89,0.07,0.03,0,0,0.01
"1955",0.13,0,0.15,0.06,0.26,0.06,0.34
"1956",0.04,0.02,0.02,0.03,0.85,0,0.04
"1957",0,0,0.02,0.04,0.91,0.01,0.02
"1958",0.03,0.01,0.81,0.01,0.04,0,0.1
"1959",0.95,0,0,0.01,0,0.04,0
"1960",0.07,0.02,0.11,0.05,0.05,0.12,0.58
"1961",0.01,0,0.02,0.8,0.06,0.1,0.01
"1962",0.02,0,0.02,0.84,0.02,0.1,0
"1963",0,0,0.97,0,0.01,0.01,0.01
"1964",0,0.92,0.02,0.03,0.01,0,0.02
"1965",0,0.02,0.95,0.01,0,0.01,0.01
"1966",0.01,0,0.03,0.01,0.02,0.05,0.88
"1967",0,0.99,0.01,0,0,0,0
"1968",0,0.07,0.01,0.17,0.07,0.67,0.01
"1969",0.01,0.01,0.02,0.07,0.8,0.03,0.06
"1970",0.01,0,0.02,0,0.02,0.02,0.93
"1971",0.02,0.03,0.08,0.07,0.7,0.04,0.06
"1972",0.04,0,0.04,0,0.03,0.04,0.85
"1973",0.1,0.03,0.25,0.2,0.01,0.22,0.19
"1974",0.02,0.03,0.59,0.05,0.05,0.03,0.23
"1975",0.01,0.03,0.74,0.12,0.02,0.04,0.04
"1976",0.02,0,0,0.01,0.94,0.01,0.02
"1977",0.03,0.06,0,0.06,0.05,0.74,0.06
"1978",0.98,0,0.01,0,0.01,0,0
"1979",0,1,0,0,0,0,0
"1980",0.67,0.01,0.02,0.11,0.03,0.15,0.01
"1981",0,0.06,0.02,0.04,0.77,0.08,0.03
"1982",0,0.99,0,0.01,0,0,0
"1983",0,0.02,0.01,0.94,0.02,0.01,0
"1984",0.04,0,0.01,0.2,0.07,0.64,0.04
"1985",0,0.06,0.61,0.15,0.07,0.06,0.05
"1986",0,0.68,0.05,0.01,0,0.05,0.21
"1987",0,0.01,0,0.85,0.02,0.11,0.01
"1988",0.09,0.03,0.06,0.05,0.63,0.09,0.05
"1989",0.06,0,0.09,0.04,0.03,0.12,0.66
"1990",0,1,0,0,0,0,0
"1991",0.03,0.05,0.1,0.12,0.03,0.07,0.6
"1992",0,0.23,0.03,0.15,0,0.57,0.02
